"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.884033210E-1,-7.710418701E-1,2.517501831E0,9.380477905E0
9.908752440E-1,-7.285461426E-1,2.529479980E0,9.439132690E0
9.933776860E-1,-7.955780029E-1,2.520492554E0,9.422973633E0
9.958496100E-1,-8.051605225E-1,2.527679443E0,9.373886108E0
9.983215330E-1,-7.967834473E-1,2.495956421E0,9.376892090E0
1.000823975E0,-7.812194824E-1,2.537261963E0,9.353546143E0
1.003295899E0,-8.033599854E-1,2.519897461E0,9.345169067E0
1.005767822E0,-8.309020996E-1,2.476806641E0,9.317626953E0
1.008270264E0,-8.847656250E-1,2.519897461E0,9.312835693E0
1.010742188E0,-8.560333252E-1,2.537261963E0,9.326004028E0
1.013244629E0,-8.692016602E-1,2.502532959E0,9.302062988E0
1.015716553E0,-8.949432373E-1,2.525878906E0,9.323013306E0
1.018188477E0,-9.440155029E-1,2.425323486E0,9.340377808E0
1.020690918E0,-9.027252197E-1,2.430114746E0,9.374496460E0
1.023162842E0,-8.895568848E-1,2.467819214E0,9.370300293E0
1.025634766E0,-9.170837402E-1,2.498947144E0,9.314636230E0
1.028137207E0,-9.799346924E-1,2.518707275E0,9.266159058E0
1.030609131E0,-1.003875732E0,2.542037964E0,9.258972168E0
1.033111572E0,-9.517974854E-1,2.569580078E0,9.270950317E0
1.035583496E0,-9.422302246E-1,2.554016113E0,9.249389648E0
1.038055420E0,-9.661712646E-1,2.547424316E0,9.215881348E0
1.040557862E0,-1.020034790E0,2.562988281E0,9.164398193E0
1.043029785E0,-1.048767090E0,2.544433594E0,9.126693726E0
1.045501709E0,-1.046966553E0,2.509124756E0,9.163803101E0
1.048004151E0,-1.051757812E0,2.528869629E0,9.164993286E0
1.050476074E0,-1.107421875E0,2.590530396E0,9.173385620E0
1.052978516E0,-1.082290649E0,2.590530396E0,9.185943604E0
1.055450440E0,-1.109817505E0,2.586334229E0,9.196716309E0
1.057922363E0,-1.079895020E0,2.538452148E0,9.186553955E0
1.060424805E0,-1.133758545E0,2.567184448E0,9.159606934E0
1.062896729E0,-1.113403320E0,2.568374634E0,9.151229858E0
1.065368653E0,-1.111022949E0,2.618652344E0,9.163803101E0
1.067871094E0,-1.130767822E0,2.638412476E0,9.184753418E0
1.070343018E0,-1.118804932E0,2.586334229E0,9.180557251E0
1.072845459E0,-1.115798950E0,2.473815918E0,9.169784546E0
1.075317383E0,-1.069717407E0,2.512115479E0,9.147048950E0
1.077789307E0,-1.069717407E0,2.577362061E0,9.246994019E0
1.080291748E0,-1.103836060E0,2.656967163E0,9.222457886E0
1.082763672E0,-1.096054077E0,2.723999023E0,9.200317383E0
1.085235596E0,-1.075103760E0,2.645599365E0,9.241607666E0
1.087738037E0,-1.081680298E0,2.646194458E0,9.208099365E0
1.090209961E0,-1.075698853E0,2.603103638E0,9.194335938E0
1.092712403E0,-1.052352905E0,2.595321655E0,9.255386353E0
1.095184326E0,-1.022430420E0,2.585739136E0,9.243408203E0
1.097656250E0,-1.021835327E0,2.585144043E0,9.244613647E0
1.100158692E0,-9.978942871E-1,2.553421021E0,9.237426758E0
1.102630615E0,-9.691619873E-1,2.531875610E0,9.258377075E0
1.105102539E0,-9.332427979E-1,2.477401733E0,9.296676636E0
1.107604981E0,-9.661712646E-1,2.540847778E0,9.276931763E0
1.110076905E0,-9.428253174E-1,2.570770264E0,9.295486450E0
1.112579346E0,-9.098968506E-1,2.577362061E0,9.267349243E0
1.115051270E0,-8.715972900E-1,2.606094360E0,9.227844238E0
1.117523194E0,-8.105468750E-1,2.641998291E0,9.282913208E0
1.120025635E0,-8.500518799E-1,2.606094360E0,9.233825684E0
1.122497559E0,-8.177337646E-1,2.617462158E0,9.267944336E0
1.124969483E0,-7.770233154E-1,2.555816650E0,9.267944336E0
1.127471924E0,-7.243499756E-1,2.570175171E0,9.256576538E0
1.129943848E0,-6.848449707E-1,2.596511841E0,9.300277710E0
1.132446289E0,-6.082305908E-1,2.590530396E0,9.351150513E0
1.134918213E0,-5.968627930E-1,2.574966431E0,9.306259155E0
1.137390137E0,-5.998535156E-1,2.564788818E0,9.263763428E0
1.139892578E0,-5.818939209E-1,2.546234131E0,9.279327393E0
1.142364502E0,-5.178527832E-1,2.546829224E0,9.256576538E0
1.144836426E0,-4.885253906E-1,2.547424316E0,9.233825684E0
1.147338867E0,-5.232391357E-1,2.535461426E0,9.234436035E0
1.149810791E0,-5.453796387E-1,2.590530396E0,9.215881348E0
1.152313233E0,-5.346069336E-1,2.553421021E0,9.199722290E0
1.154785156E0,-5.178527832E-1,2.489974976E0,9.189544678E0
1.157257080E0,-5.130615234E-1,2.461837769E0,9.233230591E0
1.159759522E0,-5.160522461E-1,2.412765503E0,9.258972168E0
1.162231446E0,-5.753173828E-1,2.304412842E0,9.186553955E0
1.164703369E0,-5.687255859E-1,2.122467041E0,9.221862793E0
1.167205811E0,-5.453796387E-1,2.087142944E0,9.290100098E0
1.169677735E0,-6.585083008E-1,2.251144409E0,9.387054443E0
1.172180176E0,-6.208038330E-1,2.475006104E0,9.352951050E0
1.174652100E0,-6.477355957E-1,2.634826660E0,9.288299561E0
1.177124024E0,-6.381683350E-1,2.785659790E0,9.241607666E0
1.179626465E0,-6.585083008E-1,2.831146240E0,9.185348511E0
1.182098389E0,-6.261901855E-1,2.778472900E0,9.183547974E0
1.184570313E0,-6.453399658E-1,2.767105103E0,9.163803101E0
1.187072754E0,-6.513366699E-1,2.616867065E0,9.121307373E0
1.189544678E0,-6.908416748E-1,2.588729858E0,9.130279541E0
1.192047119E0,-7.315368652E-1,2.531875610E0,9.095565796E0
1.194519043E0,-7.093963623E-1,2.516311646E0,9.138061523E0
1.197021485E0,-7.141723633E-1,2.556411743E0,9.201507568E0
1.199493408E0,-7.423095703E-1,2.559997559E0,9.135070801E0
1.201965332E0,-7.860107422E-1,2.643798828E0,9.080001831E0
1.204467774E0,-7.692413330E-1,2.691680908E0,9.106933594E0
1.206939697E0,-7.303314209E-1,2.740158081E0,9.015960693E0
1.209411621E0,-7.129821777E-1,2.760513306E0,9.051269531E0
1.211914063E0,-7.087860107E-1,2.627044678E0,9.087188721E0
1.214385987E0,-6.381683350E-1,2.685699463E0,9.088378906E0
1.216888428E0,-5.992584229E-1,2.739562988E0,9.097366333E0
1.219360352E0,-5.830993652E-1,2.762908936E0,9.124298096E0
1.221832276E0,-5.639343262E-1,2.820968628E0,9.075210571E0
1.224334717E0,-5.250396729E-1,2.792236328E0,9.100952148E0
1.226806641E0,-5.172576904E-1,2.821563721E0,9.071029663E0
1.229278565E0,-4.903259277E-1,2.839523315E0,9.080001831E0
1.231781006E0,-4.448242188E-1,2.792236328E0,9.120101929E0
1.234252930E0,-4.496154785E-1,2.768295288E0,9.163803101E0
1.236724854E0,-4.544067383E-1,2.721008301E0,9.167388916E0
1.239227295E0,-4.214935303E-1,2.704849243E0,9.241607666E0
1.241699219E0,-4.262695312E-1,2.647994995E0,9.242813110E0
1.244201660E0,-4.394378662E-1,2.576766968E0,9.335586548E0
1.246673584E0,-4.047241211E-1,2.650375366E0,9.351745605E0
1.249145508E0,-3.885650635E-1,2.575561523E0,9.324813843E0
1.251647949E0,-3.586425781E-1,2.592315674E0,9.433151245E0
1.254119873E0,-3.759918213E-1,2.532470703E0,9.384674072E0
1.256622315E0,-3.251190186E-1,2.501342773E0,9.409210205E0
1.259094238E0,-3.299102783E-1,2.388809204E0,9.398437500E0
1.261566162E0,-3.406829834E-1,2.458847046E0,9.454101562E0
1.264068604E0,-2.736511230E-1,2.476211548E0,9.467864990E0
1.266540528E0,-3.203277588E-1,2.578552246E0,9.422973633E0
1.269012451E0,-2.999877930E-1,2.524093628E0,9.403228760E0
1.271514893E0,-2.910003662E-1,2.532470703E0,9.454696655E0
1.273986817E0,-2.975921631E-1,2.604888916E0,9.418777466E0
1.276489258E0,-3.526458740E-1,2.343322754E0,9.281112671E0
1.278961182E0,-3.801879883E-1,1.708267212E0,9.329605103E0
1.281433106E0,-3.281097412E-1,2.550430298E0,9.642639160E0
1.283935547E0,-2.670593262E-1,2.431320190E0,9.447509766E0
1.286407471E0,-2.814331055E-1,2.589935303E0,9.471450806E0
1.288879395E0,-2.305450439E-1,2.846710205E0,9.355331421E0
1.291381836E0,-2.275543213E-1,2.978988647E0,9.232635498E0
1.293853760E0,-1.551361084E-1,3.017288208E0,9.170989990E0
1.296325684E0,-4.440307617E-2,3.034652710E0,9.102752686E0
1.298828125E0,-1.327514648E-2,3.002929688E0,9.048873901E0
1.301300049E0,5.256652832E-2,2.921524048E0,8.995605469E0
1.303802490E0,8.728027344E-2,2.850296021E0,8.915405273E0
1.306274414E0,9.387207031E-2,2.875442505E0,8.887268066E0
1.308746338E0,1.321716309E-1,2.800018311E0,8.785522461E0
1.311248780E0,1.609039307E-1,2.840118408E0,8.796890259E0
1.313720703E0,1.692810059E-1,2.837722778E0,8.720870972E0
1.316192627E0,1.800537109E-1,2.644989014E0,8.611343384E0
1.318695069E0,2.135772705E-1,2.632431030E0,8.668197632E0
1.321166992E0,2.614593506E-1,2.780273438E0,8.646057129E0
1.323669434E0,2.794189453E-1,2.846115112E0,8.506591797E0
1.326141358E0,1.980133057E-1,2.662353516E0,8.483856201E0
1.328613281E0,2.518768311E-1,2.679107666E0,8.510787964E0
1.331115723E0,2.907867432E-1,2.937088013E0,8.560470581E0
1.333587647E0,2.710418701E-1,2.927505493E0,8.467681885E0
1.336059571E0,2.434997559E-1,2.735977173E0,8.435363770E0
1.338562012E0,2.405090332E-1,2.755722046E0,8.519165039E0
1.341033936E0,3.165283203E-1,3.001129150E0,8.479660034E0
1.343536377E0,3.183288574E-1,2.978988647E0,8.429382324E0
1.346008301E0,2.949829102E-1,2.964019775E0,8.437164307E0
1.348480225E0,2.117767334E-1,2.839523315E0,8.468887329E0
1.350982666E0,1.112213135E-1,2.409759521E0,8.451522827E0
1.353454590E0,1.160125732E-1,2.697067261E0,8.691543579E0
1.355926514E0,1.555175781E-1,2.822174072E0,8.595779419E0
1.358428955E0,4.597473145E-2,2.959838867E0,8.585601807E0
1.360900879E0,1.486206055E-2,2.925720215E0,8.595184326E0
1.363403321E0,-5.278015137E-2,2.744949341E0,8.620910645E0
1.365875244E0,-8.869934082E-2,2.568984985E0,8.725662231E0
1.368347168E0,-5.158996582E-2,2.910156250E0,8.899246216E0
1.370849610E0,-2.345275879E-2,3.001724243E0,8.800476074E0
1.373321533E0,-1.208496094E-2,3.004730225E0,8.765167236E0
1.375793457E0,-3.482055664E-2,3.053207397E0,8.856750488E0
1.378295899E0,-1.907348633E-3,3.038238525E0,8.869918823E0
1.380767822E0,2.502441406E-2,3.006515503E0,8.874710083E0
1.383270264E0,6.513977051E-2,2.930511475E0,8.942932129E0
1.385742188E0,7.650756836E-2,2.859878540E0,8.965682983E0
1.388214112E0,7.351684570E-2,2.813186646E0,8.999206543E0
1.390716553E0,6.034851074E-2,2.829940796E0,9.059051514E0
1.393188477E0,8.787536621E-2,2.829940796E0,9.152435303E0
1.395660401E0,1.172027588E-1,2.772491455E0,9.190139771E0
1.398162842E0,4.179382324E-2,2.782669067E0,9.215881348E0
1.400634766E0,4.119873047E-2,2.841918945E0,9.227844238E0
1.403137207E0,1.425170898E-2,2.808395386E0,9.245208740E0
1.405609131E0,9.565734863E-2,2.785049438E0,9.297271729E0
1.408081055E0,9.565734863E-2,2.790435791E0,9.319427490E0
1.410583496E0,1.070404053E-1,2.793441772E0,9.370300293E0
1.413055420E0,1.375579834E-1,2.795837402E0,9.384674072E0
1.415527344E0,1.483306885E-1,2.732986450E0,9.406814575E0
1.418029785E0,1.465301514E-1,2.698867798E0,9.448120117E0
1.420501709E0,1.321716309E-1,2.703048706E0,9.421783447E0
1.423004151E0,1.118164062E-1,2.718017578E0,9.429565430E0
1.425476074E0,8.248901367E-2,2.761108398E0,9.496002197E0
1.427947998E0,1.411437988E-1,2.825164795E0,9.494201660E0
1.430450440E0,1.776580811E-1,2.832336426E0,9.465469360E0
1.432922363E0,1.776580811E-1,2.826950073E0,9.480438232E0
1.435424805E0,2.075958252E-1,2.795227051E0,9.512756348E0
1.437896729E0,2.578735352E-1,2.794036865E0,9.557647705E0
1.440368653E0,2.877960205E-1,2.754531860E0,9.517547607E0
1.442871094E0,2.937774658E-1,2.749145508E0,9.528320312E0
1.445343018E0,3.452606201E-1,2.799423218E0,9.536697388E0
1.447814942E0,4.003295898E-1,2.823364258E0,9.499588013E0
1.450317383E0,3.997192383E-1,2.825164795E0,9.517547607E0
1.452789307E0,3.829650879E-1,2.823364258E0,9.474456787E0
1.455261231E0,4.284515381E-1,2.852691650E0,9.497192383E0
1.457763672E0,3.949432373E-1,2.899383545E0,9.475051880E0
1.460235596E0,3.590240479E-1,2.837127686E0,9.481628418E0
1.462738037E0,4.015197754E-1,2.837722778E0,9.475051880E0
1.465209961E0,3.781738281E-1,2.862869263E0,9.461883545E0
1.467681885E0,3.302917480E-1,2.856277466E0,9.482833862E0
1.470184326E0,3.386688232E-1,2.850296021E0,9.460678101E0
1.472656250E0,3.099365234E-1,2.813781738E0,9.470855713E0
1.475128174E0,2.704315186E-1,2.817977905E0,9.516342163E0
1.477630615E0,2.261505127E-1,2.837722778E0,9.476242065E0
1.480102539E0,2.536773682E-1,2.841323853E0,9.482833862E0
1.482604981E0,2.063903809E-1,2.824554443E0,9.487625122E0
1.485076905E0,1.345672607E-1,2.804214478E0,9.515151978E0
1.487548828E0,1.106262207E-1,2.756332397E0,9.496002197E0
1.490051270E0,9.506225586E-2,2.737167358E0,9.485229492E0
1.492523194E0,7.470703125E-2,2.731185913E0,9.530120850E0
1.494995117E0,5.316162109E-2,2.774887085E0,9.522338867E0
1.497497559E0,1.545715332E-2,2.762908936E0,9.509170532E0
1.499969483E0,-1.747131348E-2,2.797027588E0,9.484619141E0
1.502471924E0,-5.577087402E-2,2.777877808E0,9.472061157E0
1.504943848E0,-7.971191406E-2,2.776672363E0,9.446319580E0
1.507415772E0,-1.096343994E-1,2.728790283E0,9.443923950E0
1.509918213E0,-1.150360107E-1,2.686294556E0,9.459487915E0
1.512390137E0,-1.329803467E-1,2.750335693E0,9.449905396E0
1.514862061E0,-1.317901611E-1,2.713821411E0,9.408004761E0
1.517364502E0,-1.617126465E-1,2.741958618E0,9.436141968E0
1.519836426E0,-1.533355713E-1,2.734771729E0,9.451110840E0
1.522338867E0,-1.198120117E-1,2.722213745E0,9.431945801E0
1.524810791E0,-1.491394043E-1,2.758712769E0,9.432556152E0
1.527282715E0,-2.036132812E-1,2.718017578E0,9.463073730E0
1.529785156E0,-2.257537842E-1,2.701263428E0,9.469070435E0
1.532257080E0,-2.209777832E-1,2.704254150E0,9.489410400E0
1.534729004E0,-2.568817139E-1,2.698272705E0,9.462478638E0
1.537231446E0,-2.598724365E-1,2.688095093E0,9.455291748E0
1.539703369E0,-2.844238281E-1,2.713226318E0,9.469070435E0
1.542205811E0,-2.634735107E-1,2.698272705E0,9.459487915E0
1.544677735E0,-2.527008057E-1,2.664749146E0,9.366714478E0
1.547149658E0,-2.401275635E-1,2.644393921E0,9.339782715E0
1.549652100E0,-2.167816162E-1,2.684494019E0,9.360122681E0
1.552124024E0,-2.066040039E-1,2.697662354E0,9.339782715E0
1.554595947E0,-2.263641357E-1,2.713821411E0,9.373291016E0
1.557098389E0,-1.982269287E-1,2.733581543E0,9.322418213E0
1.559570313E0,-2.179870605E-1,2.725799561E0,9.391250610E0
1.562072754E0,-1.443634033E-1,2.771881104E0,9.394836426E0
1.564544678E0,-1.383666992E-1,2.743164062E0,9.355941772E0
1.567016602E0,-6.953430176E-2,2.772491455E0,9.376281738E0
1.569519043E0,-4.978942871E-2,2.804214478E0,9.343963623E0
1.571990967E0,-4.739379883E-2,2.812591553E0,9.377487183E0
1.574493408E0,-3.842163086E-2,2.795837402E0,9.349349976E0
1.576965332E0,3.759765625E-2,2.825164795E0,9.363723755E0
1.579437256E0,2.922058105E-2,2.818572998E0,9.386459351E0
1.581939697E0,8.129882812E-2,2.795837402E0,9.376892090E0
1.584411621E0,7.411193848E-2,2.816177368E0,9.404418945E0
1.586883545E0,1.118164062E-1,2.804214478E0,9.343963623E0
1.589385987E0,1.309814453E-1,2.794631958E0,9.369110107E0
1.591857910E0,6.932067871E-2,2.488174438E0,9.322418213E0
1.594329834E0,-7.791137695E-2,1.991973877E0,9.430160522E0
1.596832276E0,-1.327514648E-2,2.215240479E0,9.706680298E0
1.599304199E0,4.179382324E-2,2.755126953E0,9.681549072E0
1.601806641E0,2.803039551E-2,3.049621582E0,9.519348145E0
1.604278565E0,1.365661621E-2,2.993347168E0,9.539093018E0
1.606750488E0,5.197143555E-2,3.165740967E0,9.575012207E0
1.609252930E0,1.411437988E-1,3.198059082E0,9.469665527E0
1.611724854E0,1.872406006E-1,3.110061646E0,9.415191650E0
1.614227295E0,2.434997559E-1,3.041839600E0,9.409210205E0
1.616699219E0,2.536773682E-1,2.944869995E0,9.370895386E0
1.619171143E0,2.854003906E-1,2.903564453E0,9.354141235E0
1.621673584E0,3.189239502E-1,2.902374268E0,9.383468628E0
1.624145508E0,3.584289551E-1,2.929901123E0,9.317626953E0
1.626617432E0,3.536376953E-1,2.825759888E0,9.285903931E0
1.629119873E0,3.709869385E-1,2.761718750E0,9.291290283E0
1.631591797E0,4.009246826E-1,2.913146973E0,9.328399658E0
1.634094238E0,4.673614502E-1,2.956832886E0,9.245208740E0
1.636566162E0,4.601745605E-1,2.771881104E0,9.177566528E0
1.639038086E0,4.799346924E-1,2.698272705E0,9.320617676E0
1.641540528E0,5.236206055E-1,3.017898560E0,9.316436768E0
1.644012451E0,5.451660156E-1,3.057403564E0,9.202713013E0
1.646484375E0,4.871063232E-1,2.789840698E0,9.205703735E0
1.648986817E0,5.110473633E-1,2.911346436E0,9.396636963E0
1.651458740E0,5.314025879E-1,3.059783936E0,9.327209473E0
1.653961182E0,5.475616455E-1,3.121444702E0,9.262557983E0
1.656433106E0,4.924926758E-1,2.857482910E0,9.209884644E0
1.658905030E0,4.673614502E-1,2.885009766E0,9.340377808E0
1.661407471E0,4.757385254E-1,2.981384277E0,9.284713745E0
1.663879395E0,5.278167725E-1,3.058593750E0,9.206893921E0
1.666351319E0,5.212249756E-1,2.951446533E0,9.113525391E0
1.668853760E0,4.865112305E-1,2.620452881E0,9.112930298E0
1.671325684E0,4.410247803E-1,2.797622681E0,9.272140503E0
1.673828125E0,4.889068604E-1,2.922119141E0,9.108139038E0
1.676300049E0,4.661712646E-1,2.994552612E0,8.961486816E0
1.678771973E0,3.608245850E-1,2.615661621E0,8.920791626E0
1.681274414E0,3.709869385E-1,2.792831421E0,9.185348511E0
1.683746338E0,3.368835449E-1,2.813781738E0,9.065643311E0
1.686218262E0,2.913818359E-1,3.006515503E0,9.047088623E0
1.688720703E0,2.321319580E-1,2.772491455E0,8.971664429E0
1.691192627E0,2.153778076E-1,2.840118408E0,9.160217285E0
1.693695069E0,1.998138428E-1,2.923324585E0,9.097366333E0
1.696166992E0,1.878356934E-1,2.913742065E0,9.057266235E0
1.698638916E0,2.231597900E-1,2.927505493E0,9.054870605E0
1.701141358E0,1.992034912E-1,2.773681641E0,9.086593628E0
1.703613281E0,2.189636230E-1,2.747940063E0,9.160812378E0
1.706085205E0,1.932220459E-1,2.758712769E0,9.081802368E0
1.708587647E0,2.004089355E-1,2.755722046E0,9.082992554E0
1.711059571E0,1.830444336E-1,2.696472168E0,9.068634033E0
1.713562012E0,1.411437988E-1,2.661163330E0,9.097961426E0
1.716033936E0,1.710815430E-1,2.685699463E0,9.018356323E0
1.718505860E0,1.704864502E-1,2.716217041E0,9.013565063E0
1.721008301E0,1.303710938E-1,2.673126221E0,9.050674438E0
1.723480225E0,1.483306885E-1,2.706649780E0,9.059661865E0
1.725952149E0,1.932220459E-1,2.706649780E0,9.020156860E0
1.728454590E0,2.057952881E-1,2.692276001E0,8.983047485E0
1.730926514E0,2.022094727E-1,2.641403198E0,9.039901733E0
1.733428955E0,2.087860107E-1,2.659362793E0,9.035705566E0
1.735900879E0,2.794189453E-1,2.628829956E0,9.067428589E0
1.738372803E0,3.159332275E-1,2.585144043E0,9.054260254E0
1.740875244E0,3.069458008E-1,2.627639771E0,9.085983276E0
1.743347168E0,2.913818359E-1,2.616867065E0,9.047088623E0
1.745819092E0,3.608245850E-1,2.674331665E0,9.008178711E0
1.748321533E0,3.608245850E-1,2.642608643E0,8.995605469E0
1.750793457E0,3.584289551E-1,2.643203735E0,8.959701538E0
1.753295899E0,3.955383301E-1,2.691680908E0,8.907028198E0
1.755767822E0,4.452209473E-1,2.691085815E0,8.911819458E0
1.758239746E0,4.416198730E-1,2.720413208E0,8.880691528E0
1.760742188E0,5.044708252E-1,2.805404663E0,8.938751221E0
1.763214112E0,5.619354248E-1,2.879623413E0,8.892059326E0
1.765686035E0,5.828857422E-1,2.940673828E0,8.853759766E0
1.768188477E0,6.283721924E-1,2.988555908E0,8.872314453E0
1.770660401E0,6.708679199E-1,3.006515503E0,8.838790894E0
1.773162842E0,6.660766602E-1,2.994552612E0,8.869308472E0
1.775634766E0,7.043914795E-1,2.953247070E0,8.866317749E0
1.778106690E0,7.672271729E-1,2.921524048E0,8.862731934E0
1.780609131E0,8.348693848E-1,2.837722778E0,8.878890991E0
1.783081055E0,9.216613770E-1,2.698272705E0,8.806472778E0
1.785583496E0,9.605712891E-1,2.576156616E0,8.771148682E0
1.788055420E0,9.539794922E-1,2.537261963E0,8.779525757E0
1.790527344E0,9.456024170E-1,2.412765503E0,8.802871704E0
1.793029785E0,9.545745850E-1,2.408569336E0,8.887863159E0
1.795501709E0,9.551849365E-1,2.479202271E0,8.883682251E0
1.797973633E0,8.935241699E-1,2.472015381E0,8.904632568E0
1.800476074E0,8.857421875E-1,2.446868896E0,9.003387451E0
1.802947998E0,8.432464600E-1,2.331359863E0,9.104553223E0
1.805419922E0,8.205108643E-1,2.329559326E0,9.156616211E0
1.807922363E0,8.229064941E-1,2.277481079E0,9.174575806E0
1.810394287E0,8.402557373E-1,2.232589722E0,9.202102661E0
1.812896729E0,8.432464600E-1,2.169143677E0,9.252990723E0
1.815368653E0,8.630065918E-1,2.159576416E0,9.305053711E0
1.817840576E0,8.546295166E-1,2.100311279E0,9.318832397E0
1.820343018E0,9.240570068E-1,2.077575684E0,9.386459351E0
1.822814942E0,9.503936768E-1,2.062606812E0,9.424179077E0
1.825317383E0,9.910888672E-1,2.017120361E0,9.505569458E0
1.827789307E0,1.022811890E0,2.040466309E0,9.495391846E0
1.830261231E0,1.088653564E0,2.000961304E0,9.506774902E0
1.832763672E0,1.169464111E0,2.011734009E0,9.603134155E0
1.835235596E0,1.173645020E0,2.039855957E0,9.563629150E0
1.837707520E0,1.301147461E0,2.078170776E0,9.558853149E0
1.840209961E0,1.367584229E0,2.105697632E0,9.570220947E0
1.842681885E0,1.466339111E0,2.140411377E0,9.578002930E0
1.845153809E0,1.596832275E0,2.170349121E0,9.538497925E0
1.847656250E0,1.702774048E0,2.229598999E0,9.564239502E0
1.850128174E0,1.798538208E0,2.272689819E0,9.556457520E0
1.852630615E0,1.900283813E0,2.366073608E0,9.566619873E0
1.855102539E0,1.975708008E0,2.397201538E0,9.547470093E0
1.857574463E0,2.151077271E0,2.376251221E0,9.421173096E0
1.860076905E0,2.277969360E0,2.410369873E0,9.363723755E0
1.862548828E0,2.452148438E0,2.384033203E0,9.537292480E0
1.865020752E0,2.755615234E0,2.252944946E0,9.056655884E0
1.867523194E0,2.211532593E0,2.404373169E0,9.949691772E0
1.869995117E0,2.634704590E0,1.164184570E0,9.812026978E0
1.872497559E0,2.747833252E0,1.181533813E0,1.024179077E1
1.874969483E0,2.965118408E0,1.429336548E0,9.933532715E0
1.877441406E0,2.474899292E0,1.231216431E0,9.868896484E0
1.879943848E0,2.618545532E0,1.503555298E0,9.607925415E0
1.882415772E0,2.639495850E0,1.807617188E0,9.559448242E0
1.884887696E0,2.715515137E0,1.880645752E0,9.561233521E0
1.887390137E0,2.777770996E0,1.846527100E0,9.662994385E0
1.889862061E0,2.913040161E0,1.811813354E0,9.682739258E0
1.892364502E0,3.065673828E0,1.486801147E0,9.732421875E0
1.894836426E0,3.397262573E0,-1.696884155E0,8.915405273E0
1.897308350E0,3.082427979E0,4.782409668E-1,9.103942871E0
1.899810791E0,3.157852173E0,2.067398071E0,1.009036255E1
1.902282715E0,3.239242554E0,2.092529297E0,8.903427124E0
1.904785156E0,2.966903687E0,2.242172241E0,8.483856201E0
1.907257080E0,3.232666016E0,2.725799561E0,9.078216553E0
1.909729004E0,3.518173218E0,2.434310913E0,9.677963257E0
1.912231446E0,3.664810181E0,2.167953491E0,9.470260620E0
1.914703369E0,3.616333008E0,1.813003540E0,9.321823120E0
1.917175293E0,3.566055298E0,1.616088867E0,9.360733032E0
1.919677735E0,3.693542480E0,1.363494873E0,9.235031128E0
1.922149658E0,3.889266968E0,1.058837891E0,8.911209106E0
1.924652100E0,3.853363037E0,2.065002441E0,9.228439331E0
1.927124024E0,4.106552124E0,1.647811890E0,9.223052979E0
