"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.466638269E1,-5.054824829E0,-1.339416504E0,2.897048950E0,5.978142123E0
1.466885462E1,-4.978118896E0,-1.324493408E0,2.895980835E0,5.909539367E0
1.467132654E1,-4.898223877E0,-1.302124023E0,2.885330200E0,5.832088347E0
1.467382898E1,-4.813003540E0,-1.241409302E0,2.878936768E0,5.744073210E0
1.467630090E1,-4.716064453E0,-1.193466187E0,2.887466431E0,5.657127173E0
1.467877283E1,-4.629776001E0,-1.190277100E0,2.888519287E0,5.585259982E0
1.468127527E1,-4.550949097E0,-1.195602417E0,2.875747681E0,5.514574103E0
1.468374719E1,-4.462539673E0,-1.191345215E0,2.866149902E0,5.435842070E0
1.468624964E1,-4.370925903E0,-1.164703369E0,2.864028931E0,5.353894742E0
1.468872156E1,-4.277175903E0,-1.141265869E0,2.848037720E0,5.263842736E0
1.469119348E1,-4.185562134E0,-1.103988647E0,2.820343018E0,5.166435526E0
1.469369592E1,-4.093948364E0,-1.053924561E0,2.795852661E0,5.068329339E0
1.469616785E1,-4.005538940E0,-1.004913330E0,2.762817383E0,4.968636925E0
1.469863977E1,-3.918182373E0,-9.591064453E-1,2.729797363E0,4.870711645E0
1.470114221E1,-3.837219238E0,-9.165039062E-1,2.694641113E0,4.777585334E0
1.470361414E1,-3.755203247E0,-8.706970215E-1,2.655227661E0,4.680801071E0
1.470611658E1,-3.675308228E0,-8.206329346E-1,2.613693237E0,4.583963495E0
1.470858850E1,-3.599670410E0,-7.662963867E-1,2.567886353E0,4.487636074E0
1.471106043E1,-3.526168823E0,-7.151641846E-1,2.527404785E0,4.396942270E0
1.471356287E1,-3.457992554E0,-6.576385498E-1,2.484786987E0,4.308638687E0
1.471603479E1,-3.388748169E0,-6.011810303E-1,2.437911987E0,4.217635314E0
1.471850672E1,-3.320571899E0,-5.330047607E-1,2.393173218E0,4.127659126E0
1.472100916E1,-3.255584717E0,-4.595031738E-1,2.350570679E0,4.041677564E0
1.472348108E1,-3.193801880E0,-3.764190674E-1,2.293045044E0,3.949698385E0
1.472598352E1,-3.128814697E0,-2.464447021E-1,2.222732544E0,3.845875240E0
1.472845545E1,-3.053192139E0,-1.015777588E-1,2.182250977E0,3.754266853E0
1.473092737E1,-2.989273071E0,-1.315307617E-2,2.160949707E0,3.688581046E0
1.473342981E1,-2.938140869E0,1.347351074E-2,2.128997803E0,3.628427338E0
1.473590173E1,-2.887008667E0,3.158569336E-2,2.097030640E0,3.568382575E0
1.473837366E1,-2.824157715E0,8.378601074E-2,2.077865601E0,3.507194370E0
1.474087610E1,-2.764495850E0,1.615447998E-1,2.042709351E0,3.441103822E0
1.474334802E1,-2.700592041E0,2.520904541E-1,2.012878418E0,3.377636229E0
1.474585046E1,-2.630279541E0,3.202667236E-1,1.981979370E0,3.308955041E0
1.474832239E1,-2.555709839E0,3.767242432E-1,1.948959351E0,3.236049518E0
1.475079431E1,-2.486465454E0,4.395751953E-1,1.925521851E0,3.175432444E0
1.475329675E1,-2.411895752E0,5.077514648E-1,1.897827148E0,3.110755624E0
1.475576868E1,-2.333068848E0,5.833892822E-1,1.872268677E0,3.047776780E0
1.475824060E1,-2.258499146E0,6.537017822E-1,1.850952148E0,2.992351628E0
1.476074304E1,-2.180740356E0,7.335968018E-1,1.823257446E0,2.935653332E0
1.476321497E1,-2.102966309E0,8.209381104E-1,1.794494629E0,2.883854651E0
1.476571741E1,-2.027343750E0,9.114990234E-1,1.765731812E0,2.838795868E0
1.476818933E1,-1.950637817E0,1.007369995E0,1.731643677E0,2.796135194E0
1.477066126E1,-1.873947144E0,1.110702515E0,1.692230225E0,2.758438164E0
1.477316370E1,-1.808959961E0,1.214035034E0,1.654953003E0,2.735888639E0
1.477563562E1,-1.737579346E0,1.303512573E0,1.613403320E0,2.705808065E0
1.477810755E1,-1.664077759E0,1.380203247E0,1.568664551E0,2.671109182E0
1.478060999E1,-1.591644287E0,1.453704834E0,1.521789551E0,2.638642211E0
1.478308191E1,-1.513885498E0,1.526153564E0,1.462142944E0,2.599779989E0
1.478558435E1,-1.432922363E0,1.606048584E0,1.401412964E0,2.568387986E0
1.478805628E1,-1.358352661E0,1.663574219E0,1.357742310E0,2.540878846E0
1.479052820E1,-1.285919189E0,1.683807373E0,1.318328857E0,2.495352963E0
1.479303064E1,-1.219863892E0,1.680618286E0,1.276779175E0,2.437767585E0
1.479550256E1,-1.155944824E0,1.697662354E0,1.230972290E0,2.394485056E0
1.479797449E1,-1.090972900E0,1.737075806E0,1.184097290E0,2.368489100E0
1.480047693E1,-1.031311035E0,1.756240845E0,1.138290405E0,2.333171533E0
1.480294885E1,-9.727325439E-1,1.750915527E0,1.101013184E0,2.285638601E0
1.480542078E1,-9.162750244E-1,1.743469238E0,1.064788818E0,2.238977475E0
1.480792322E1,-8.630065918E-1,1.743469238E0,1.026443481E0,2.199557133E0
1.481039514E1,-8.150634766E-1,1.734939575E0,9.891662598E-1,2.157033539E0
1.481289758E1,-7.756500244E-1,1.704055786E0,9.593353271E-1,2.103749831E0
1.481536951E1,-7.383728027E-1,1.665695190E0,9.263153076E-1,2.043965487E0
1.481784143E1,-7.032165527E-1,1.625213623E0,8.986053467E-1,1.985780554E0
1.482034387E1,-6.723175049E-1,1.568756104E0,8.719787598E-1,1.916599462E0
1.482281580E1,-6.425018311E-1,1.494186401E0,8.464202881E-1,1.833529086E0
1.482531824E1,-6.179962158E-1,1.424957275E0,8.240356445E-1,1.758254050E0
1.482779016E1,-5.934906006E-1,1.347183228E0,8.027343750E-1,1.676757650E0
1.483026209E1,-5.689849854E-1,1.261962891E0,7.856903076E-1,1.591729723E0
1.483276453E1,-5.519409180E-1,1.172485352E0,7.675781250E-1,1.506166277E0
1.483523645E1,-5.338439941E-1,1.085128784E0,7.537384033E-1,1.424996656E0
1.483770838E1,-5.178527832E-1,9.967193604E-1,7.388153076E-1,1.344421454E0
1.484021082E1,-5.072021484E-1,9.104309082E-1,7.292327881E-1,1.271974417E0
1.484268274E1,-4.869689941E-1,8.252105713E-1,7.207183838E-1,1.198977179E0
1.484518518E1,-4.709930420E-1,7.463836670E-1,7.111206055E-1,1.133408814E0
1.484765711E1,-4.550018311E-1,6.728668213E-1,7.047271729E-1,1.075368222E0
1.485012903E1,-4.390258789E-1,6.089630127E-1,6.962127686E-1,1.023861266E0
1.485263147E1,-4.209136963E-1,5.588836670E-1,6.908874512E-1,9.832826466E-1
1.485510340E1,-4.049377441E-1,5.226745605E-1,6.876831055E-1,9.539765859E-1
1.485757532E1,-3.868255615E-1,4.981689453E-1,6.876831055E-1,9.331207675E-1
1.486007776E1,-3.729858398E-1,4.917755127E-1,6.908874512E-1,9.264378348E-1
1.486254968E1,-3.591308594E-1,5.056304932E-1,6.940765381E-1,9.307950422E-1
1.486502161E1,-3.420867920E-1,5.386505127E-1,6.834259033E-1,9.350073333E-1
1.486752405E1,-3.239746094E-1,5.908508301E-1,6.866302490E-1,9.620422807E-1
1.486999597E1,-3.122558594E-1,6.377258301E-1,7.100524902E-1,1.004177522E0
1.487249841E1,-2.994842529E-1,6.728668213E-1,7.249755859E-1,1.033455455E0
1.487497034E1,-2.824401855E-1,7.208099365E-1,7.303009033E-1,1.064273852E0
1.487744226E1,-2.621917725E-1,7.921905518E-1,7.366943359E-1,1.113116769E0
1.487994470E1,-2.440795898E-1,8.571624756E-1,7.462768555E-1,1.162424837E0
1.488241663E1,-2.217102051E-1,8.976440430E-1,7.505340576E-1,1.190891101E0
1.488488855E1,-1.993408203E-1,9.413146973E-1,7.601318359E-1,1.226217978E0
1.488739099E1,-1.727142334E-1,9.871215820E-1,7.697143555E-1,1.263605719E0
1.488986292E1,-1.524658203E-1,1.028671265E0,7.739715576E-1,1.296318776E0
1.489236536E1,-1.237182617E-1,1.054244995E0,7.782287598E-1,1.316198587E0
1.489483728E1,-9.921264648E-2,1.067016602E0,7.856903076E-1,1.328787732E0
1.489730920E1,-7.044982910E-2,1.080871582E0,7.878265381E-1,1.339371946E0
1.489981165E1,-3.529357910E-2,1.090454102E0,7.878265381E-1,1.345736393E0
1.490228357E1,-9.735107422E-3,1.094711304E0,7.867584229E-1,1.348138133E0
1.490475549E1,2.223205566E-2,1.093658447E0,7.814331055E-1,1.344329112E0
1.490725794E1,4.992675781E-2,1.087265015E0,7.729034424E-1,1.334922329E0
1.490972986E1,7.868957520E-2,1.080871582E0,7.622528076E-1,1.324954629E0
1.491223230E1,1.053161621E-1,1.065948486E0,7.484130859E-1,1.306698059E0
1.491470423E1,1.330108643E-1,1.040390015E0,7.303009033E-1,1.278062081E0
1.491717615E1,1.532592773E-1,9.988403320E-1,7.100524902E-1,1.235048563E0
1.491967859E1,1.766967773E-1,9.604949951E-1,6.855621338E-1,1.193217426E0
1.492215051E1,2.022552490E-1,9.146881104E-1,6.589202881E-1,1.145311080E0
1.492462244E1,2.256927490E-1,8.678131104E-1,6.291046143E-1,1.095358127E0
1.492712488E1,2.491302490E-1,8.241424561E-1,6.014099121E-1,1.050224048E0
1.492959680E1,2.619171143E-1,7.879180908E-1,5.673065186E-1,1.005610351E0
1.493209924E1,2.778930664E-1,7.623596191E-1,5.321655273E-1,9.703694625E-1
1.493457117E1,2.981414795E-1,7.346649170E-1,4.970092773E-1,9.357558997E-1
1.493704309E1,3.130493164E-1,7.080230713E-1,4.586639404E-1,8.998161780E-1
1.493954553E1,3.322296143E-1,6.963043213E-1,4.235076904E-1,8.800994195E-1
1.494201746E1,3.513946533E-1,6.973724365E-1,3.851470947E-1,8.707151097E-1
1.494448938E1,3.726959229E-1,6.984405518E-1,3.425445557E-1,8.625880986E-1
1.494699182E1,3.950653076E-1,7.080230713E-1,3.020629883E-1,8.652255866E-1
1.494946375E1,4.163818359E-1,7.208099365E-1,2.626495361E-1,8.728834840E-1
1.495196619E1,4.376831055E-1,7.485046387E-1,2.243041992E-1,8.956216102E-1
1.495443811E1,4.643096924E-1,7.772674561E-1,1.880798340E-1,9.247173691E-1
1.495691004E1,4.909515381E-1,8.081665039E-1,1.518554688E-1,9.577194757E-1
1.495941248E1,5.143890381E-1,8.411865234E-1,1.252288818E-1,9.939180663E-1
1.496188440E1,5.442047119E-1,8.731384277E-1,1.007232666E-1,1.033767217E0
1.496435632E1,5.740356445E-1,8.997802734E-1,7.516479492E-2,1.069939815E0
1.496685877E1,6.123809814E-1,9.338684082E-1,4.747009277E-2,1.117754034E0
1.496933069E1,6.528625488E-1,9.626312256E-1,2.722167969E-2,1.163455802E0
1.497180261E1,6.944122314E-1,9.945831299E-1,1.017761230E-2,1.213057102E0
1.497430506E1,7.391510010E-1,1.036132812E0,-1.432800293E-2,1.272839620E0
1.497677698E1,7.870941162E-1,1.077667236E0,-3.242492676E-2,1.334891455E0
1.497927942E1,8.382263184E-1,1.125610352E0,-4.841613770E-2,1.404267121E0
1.498175134E1,8.893585205E-1,1.180999756E0,-6.758117676E-2,1.479961559E0
1.498422327E1,9.394226074E-1,1.249176025E0,-8.143615723E-2,1.565115787E0
1.498672571E1,9.958801270E-1,1.330139160E0,-9.741210938E-2,1.664492875E0
1.498919763E1,1.048080444E0,1.422821045E0,-1.069946289E-1,1.770406788E0
1.499166956E1,1.106674194E0,1.526153564E0,-1.155242920E-1,1.888708113E0
1.499417200E1,1.165252686E0,1.639068604E0,-1.229705811E-1,2.014815493E0
1.499664392E1,1.228103638E0,1.763702393E0,-1.283111572E-1,2.152985933E0
1.499914636E1,1.292022705E0,1.897933960E0,-1.315002441E-1,2.299732224E0
1.500161829E1,1.350616455E0,2.028961182E0,-1.346893311E-1,2.441104156E0
1.500409021E1,1.413467407E0,2.153594971E0,-1.400146484E-1,2.579818891E0
1.500659265E1,1.475250244E0,2.261184692E0,-1.368255615E-1,2.703338812E0
1.500906458E1,1.537033081E0,2.346405029E0,-1.357574463E-1,2.808294382E0
1.501153650E1,1.599884033E0,2.413513184E0,-1.368255615E-1,2.898861163E0
1.501403894E1,1.662734985E0,2.457183838E0,-1.293640137E-1,2.969709597E0
1.501651086E1,1.729843140E0,2.483825684E0,-1.240386963E-1,3.029378305E0
1.501901331E1,1.790573120E0,2.491287231E0,-1.251068115E-1,3.070556282E0
1.502148523E1,1.848098755E0,2.481689453E0,-1.272430420E-1,3.096843932E0
1.502395715E1,1.910949707E0,2.458251953E0,-1.325683594E-1,3.116457254E0
1.502645960E1,1.970596313E0,2.422042847E0,-1.357574463E-1,3.125375412E0
1.502893152E1,2.028121948E0,2.369842529E0,-1.346893311E-1,3.122110419E0
1.503140344E1,2.085647583E0,2.308059692E0,-1.378936768E-1,3.113852927E0
1.503390589E1,2.142105103E0,2.247329712E0,-1.442871094E-1,3.108041807E0
1.503637781E1,2.201766968E0,2.181289673E0,-1.549377441E-1,3.103193214E0
1.503888025E1,2.259292603E0,2.113113403E0,-1.645202637E-1,3.097857039E0
1.504135217E1,2.313613892E0,2.049194336E0,-1.773071289E-1,3.095713889E0
1.504382410E1,2.371139526E0,1.992736816E0,-1.879577637E-1,3.103003512E0
1.504632654E1,2.424407959E0,1.945861816E0,-2.018127441E-1,3.115262516E0
1.504879846E1,2.477661133E0,1.910705566E0,-2.145843506E-1,3.136183492E0
1.505127039E1,2.529861450E0,1.894729614E0,-2.295074463E-1,3.169049216E0
1.505377283E1,2.577804565E0,1.890472412E0,-2.401580811E-1,3.205719611E0
1.505624475E1,2.628936768E0,1.904312134E0,-2.561340332E-1,3.256273618E0
1.505874719E1,2.673675537E0,1.929885864E0,-2.721099854E-1,3.308631767E0
1.506121912E1,2.719482422E0,1.958648682E0,-2.817077637E-1,3.363219970E0
1.506369104E1,2.762084961E0,1.996994019E0,-2.976837158E-1,3.421361430E0
1.506619348E1,2.803634644E0,2.043869019E0,-3.094024658E-1,3.483317049E0
1.506866541E1,2.846252441E0,2.089675903E0,-3.200531006E-1,3.545466447E0
1.507113733E1,2.889923096E0,2.140808105E0,-3.285675049E-1,3.611463893E0
1.507363977E1,2.929336548E0,2.195129395E0,-3.434906006E-1,3.676627730E0
1.507611170E1,2.965560913E0,2.251602173E0,-3.573303223E-1,3.740581350E0
1.507861414E1,2.997512817E0,2.303787231E0,-3.722534180E-1,3.798827622E0
1.508108606E1,3.024139404E0,2.355987549E0,-3.924865723E-1,3.853588221E0
1.508355798E1,3.050781250E0,2.400726318E0,-4.127349854E-1,3.903985561E0
1.508606043E1,3.071014404E0,2.431625366E0,-4.308319092E-1,3.940754690E0
1.508853235E1,3.090194702E0,2.444412231E0,-4.532165527E-1,3.966088715E0
1.509100427E1,3.108306885E0,2.439086914E0,-4.766387939E-1,3.979686069E0
1.509350672E1,3.124282837E0,2.422042847E0,-5.011444092E-1,3.984793660E0
1.509597864E1,3.137069702E0,2.394348145E0,-5.256500244E-1,3.981258256E0
1.509848108E1,3.149841309E0,2.348541260E0,-5.512084961E-1,3.967490028E0
1.510095300E1,3.161560059E0,2.295272827E0,-5.821075439E-1,3.950011209E0
1.510342493E1,3.169021606E0,2.233489990E0,-6.098022461E-1,3.924669955E0
1.510592737E1,3.179672241E0,2.163177490E0,-6.428222656E-1,3.899086160E0
1.510839929E1,3.190322876E0,2.088607788E0,-6.790466309E-1,3.873183041E0
1.511087122E1,3.200973511E0,2.009780884E0,-7.163238525E-1,3.846891015E0
1.511337366E1,3.212692261E0,1.932022095E0,-7.493591309E-1,3.823040680E0
1.511584558E1,3.224411011E0,1.855316162E0,-7.845001221E-1,3.801902796E0
1.511834802E1,3.237197876E0,1.785003662E0,-8.239288330E-1,3.787419555E0
1.512081995E1,3.252105713E0,1.728546143E0,-8.601379395E-1,3.782049789E0
1.512329187E1,3.265960693E0,1.680618286E0,-9.016876221E-1,3.782065261E0
1.512579431E1,3.283004761E0,1.638000488E0,-9.432373047E-1,3.788253222E0
1.512826624E1,3.302185059E0,1.608169556E0,-9.805145264E-1,3.801584435E0
1.513073816E1,3.318161011E0,1.582611084E0,-1.022064209E0,3.815686777E0
1.513324060E1,3.338394165E0,1.567687988E0,-1.061477661E0,3.837871292E0
1.513571252E1,3.360763550E0,1.555984497E0,-1.097702026E0,3.862741142E0
1.513821497E1,3.384201050E0,1.553848267E0,-1.136047363E0,3.893310262E0
1.514068689E1,3.410842896E0,1.561309814E0,-1.172256470E0,3.930104684E0
1.514315881E1,3.434265137E0,1.570892334E0,-1.205291748E0,3.964165480E0
1.514566126E1,3.456649780E0,1.586868286E0,-1.241500854E0,4.000987757E0
1.514813318E1,3.479019165E0,1.607116699E0,-1.270263672E0,4.037321913E0
1.515060510E1,3.499252319E0,1.630538940E0,-1.296905518E0,4.072516170E0
1.515310755E1,3.518432617E0,1.649719238E0,-1.323532104E0,4.105201442E0
1.515557947E1,3.535476685E0,1.669967651E0,-1.344833374E0,4.134847536E0
1.515805139E1,3.555709839E0,1.695526123E0,-1.361877441E0,4.168044081E0
1.516055383E1,3.579147339E0,1.724288940E0,-1.371459961E0,4.202900242E0
1.516302576E1,3.602584839E0,1.758377075E0,-1.381057739E0,4.240026880E0
1.516552820E1,3.630279541E0,1.792465210E0,-1.390640259E0,4.280857555E0
1.516800012E1,3.657974243E0,1.827621460E0,-1.394897461E0,4.320499357E0
1.517047205E1,3.682479858E0,1.869171143E0,-1.394897461E0,4.358921609E0
1.517297449E1,3.706985474E0,1.913909912E0,-1.394897461E0,4.398923889E0
1.517544641E1,3.731475830E0,1.963973999E0,-1.389572144E0,4.439821672E0
1.517791834E1,3.757049561E0,2.016174316E0,-1.385314941E0,4.483244111E0
1.518042078E1,3.783676147E0,2.071563721E0,-1.373596191E0,4.527068360E0
1.518289270E1,3.809249878E0,2.131225586E0,-1.364013672E0,4.573077785E0
1.518539514E1,3.835876465E0,2.196197510E0,-1.353363037E0,4.622642455E0
1.518786707E1,3.868896484E0,2.263305664E0,-1.343765259E0,4.679382182E0
1.519033899E1,3.900863647E0,2.328292847E0,-1.336318970E0,4.735338759E0
1.519284143E1,3.932815552E0,2.389007568E0,-1.328857422E0,4.789598874E0
1.519531336E1,3.966903687E0,2.438018799E0,-1.320327759E0,4.839785730E0
1.519778528E1,3.998855591E0,2.476364136E0,-1.306488037E0,4.881612066E0
1.520028772E1,4.031890869E0,2.496612549E0,-1.290512085E0,4.914736986E0
1.520275964E1,4.064910889E0,2.505126953E0,-1.270263672E0,4.940924142E0
1.520526209E1,4.103256226E0,2.499801636E0,-1.252151489E0,4.965239493E0
1.520773401E1,4.143737793E0,2.473175049E0,-1.227661133E0,4.979388474E0
1.521020593E1,4.191680908E0,2.431625366E0,-1.199966431E0,4.992285067E0
1.521270838E1,4.239608765E0,2.363449097E0,-1.174392700E0,4.993933552E0
1.521518030E1,4.298202515E0,2.283554077E0,-1.147766113E0,5.000653070E0
1.521765222E1,4.358917236E0,2.193008423E0,-1.111541748E0,5.004495027E0
1.522015466E1,4.419647217E0,2.097137451E0,-1.071060181E0,5.007837549E0
1.522262659E1,4.484619141E0,2.004455566E0,-1.039108276E0,5.020896032E0
1.522512903E1,4.550674438E0,1.918167114E0,-9.964904785E-1,5.037955557E0
1.522760095E1,4.622039795E0,1.865966797E0,-9.485626221E-1,5.073938805E0
1.523007288E1,4.693420410E0,1.854248047E0,-8.995513916E-1,5.125975387E0
1.523257532E1,4.769042969E0,1.885147095E0,-8.462982178E-1,5.197477377E0
1.523504724E1,4.851074219E0,1.961837769E0,-7.781219482E-1,5.290293212E0
1.523751917E1,4.933105469E0,2.089675903E0,-7.003479004E-1,5.403032679E0
1.524002161E1,5.019378662E0,2.260116577E0,-6.098022461E-1,5.538424675E0
1.524249353E1,5.106735229E0,2.464645386E0,-5.022125244E-1,5.692577536E0
1.524499597E1,5.190887451E0,2.689422607E0,-3.871612549E-1,5.859027251E0
1.524746790E1,5.280380249E0,2.933364868E0,-2.486724854E-1,6.045567221E0
1.524993982E1,5.367721558E0,3.199676514E0,-9.315490723E-2,6.249723382E0
1.525244226E1,5.459335327E0,3.481979370E0,6.556701660E-2,6.475555697E0
1.525491419E1,5.554153442E0,3.777053833E0,2.306976318E-1,6.720712575E0
1.525738611E1,5.651092529E0,4.077453613E0,4.021911621E-1,6.980131265E0
1.525988855E1,5.760803223E0,4.364013672E0,5.758361816E-1,7.250038373E0
1.526236048E1,5.875854492E0,4.617553711E0,7.452087402E-1,7.510180048E0
1.526486292E1,6.000488281E0,4.821014404E0,9.124603271E-1,7.751169160E0
1.526733484E1,6.141113281E0,4.970153809E0,1.076507568E0,7.973366275E0
1.526980676E1,6.295578003E0,5.035125732E0,1.235229492E0,8.155524841E0
1.527230920E1,6.470275879E0,5.004241943E0,1.389694214E0,8.296876363E0
1.527478113E1,6.663085938E0,4.875335693E0,1.544158936E0,8.399407071E0
1.527725305E1,6.883605957E0,4.639923096E0,1.691162109E0,8.471891559E0
1.527975549E1,7.133941650E0,4.294769287E0,1.826461792E0,8.524912280E0
1.528222742E1,7.413040161E0,3.843093872E0,1.948959351E0,8.574437445E0
1.528472986E1,7.721954346E0,3.308334351E0,2.064010620E0,8.650652862E0
1.528720178E1,8.051132202E0,2.714981079E0,2.169464111E0,8.769174792E0
1.528967371E1,8.394149780E0,2.102462769E0,2.257888794E0,8.943162865E0
1.529217615E1,8.751007080E0,1.499511719E0,2.339920044E0,9.181714770E0
1.529464807E1,9.111068726E0,9.338684082E-1,2.421936035E0,9.473619038E0
1.529712000E1,9.475387573E0,4.395751953E-1,2.495437622E0,9.808333444E0
1.529962244E1,9.845031738E0,4.330444336E-2,2.558288574E0,1.017208757E1
1.530209436E1,1.021788025E1,-2.294006348E-1,2.624343872E0,1.055200844E1
1.530459680E1,1.059178162E1,-3.923950195E-1,2.690383911E0,1.093517157E1
1.530706873E1,1.095930481E1,-4.499206543E-1,2.760696411E0,1.131062488E1
1.530954065E1,1.131936646E1,-4.115600586E-1,2.840591431E0,1.167760242E1
1.531204309E1,1.166876221E1,-2.965240479E-1,2.939651489E0,1.203700498E1
1.531451502E1,1.200645447E1,-9.730529785E-2,3.058959961E0,1.239038552E1
1.531698694E1,1.232817078E1,1.903076172E-1,3.188934326E0,1.273535684E1
1.531948938E1,1.264135742E1,5.642089844E-1,3.356170654E0,1.309145258E1
1.532196130E1,1.293643188E1,9.913940430E-1,3.559646606E0,1.345381790E1
1.532446375E1,1.320806885E1,1.470748901E0,3.804656982E0,1.382358853E1
1.532693567E1,1.345947266E1,1.985275269E0,4.091201782E0,1.420692275E1
1.532940759E1,1.369276428E1,2.517913818E0,4.399063110E0,1.460080272E1
1.533191004E1,1.390582275E1,3.065460205E0,4.744216919E0,1.500921540E1
1.533438196E1,1.409544373E1,3.616195679E0,5.125579834E0,1.542822004E1
1.533685388E1,1.425096130E1,4.143508911E0,5.522918701E0,1.583544111E1
1.533935632E1,1.437347412E1,4.642044067E0,5.933044434E0,1.622794958E1
1.534182825E1,1.445655823E1,5.093719482E0,6.348510742E0,1.659040815E1
1.534430017E1,1.450982666E1,5.488937378E0,6.770355225E0,1.692634671E1
1.534680261E1,1.453752136E1,5.814910889E0,7.194320679E0,1.723110461E1
1.534927454E1,1.453219604E1,6.048202515E0,7.614044189E0,1.748539804E1
1.535177698E1,1.449278259E1,6.173904419E0,8.026290894E0,1.767990918E1
1.535424890E1,1.443525696E1,6.205856323E0,8.417251587E0,1.782524671E1
1.535672083E1,1.435961914E1,6.157913208E0,8.777313232E0,1.792093146E1
1.535922327E1,1.426695251E1,6.046066284E0,9.108596802E0,1.797407542E1
1.536169519E1,1.415934753E1,5.882019043E0,9.405807495E0,1.798762033E1
1.536419763E1,1.403471375E1,5.672164917E0,9.668930054E0,1.796203923E1
1.536666956E1,1.388771057E1,5.422882080E0,9.906494141E0,1.790013355E1
1.536914148E1,1.372685242E1,5.154434204E0,1.011314392E1,1.781208436E1
1.537164392E1,1.354896545E1,4.878540039E0,1.029530334E1,1.770220011E1
1.537411585E1,1.335188293E1,4.597305298E0,1.046255493E1,1.757478448E1
1.537658777E1,1.314096069E1,4.335250854E0,1.061383057E1,1.743939928E1
1.537909021E1,1.292578125E1,4.092376709E0,1.075976562E1,1.730883949E1
1.538156214E1,1.270527649E1,3.877182007E0,1.089079285E1,1.717748409E1
1.538403406E1,1.247624207E1,3.697158813E0,1.101116943E1,1.704615651E1
1.538653650E1,1.224720764E1,3.559738159E0,1.111769104E1,1.691948240E1
1.538900842E1,1.200326538E1,3.462799072E0,1.121250916E1,1.678659342E1
1.539151086E1,1.174440002E1,3.392486572E0,1.129133606E1,1.664133910E1
1.539398279E1,1.146423340E1,3.346679688E0,1.135098267E1,1.647645957E1
1.539645471E1,1.116809082E1,3.339233398E0,1.139678955E1,1.630225580E1
1.539895715E1,1.085704041E1,3.350952148E0,1.142768860E1,1.611509458E1
1.540142908E1,1.052041626E1,3.379714966E0,1.143940735E1,1.590476885E1
1.540390100E1,1.017951965E1,3.408477783E0,1.143513489E1,1.568447165E1
1.540637293E1,9.819473267E0,3.419128418E0,1.140744019E1,1.543509592E1
